task,model,language,format_mode,prompt_style,f1,energy_j,J_per_entity,J_per_TP,F1_per_J
NER,4B,es,json__false,3,0.648263,21488.5,1.65909,2.62953,3.01679e-05
NER,4B,es,json__false,4,0.681844,22138.6,1.76911,2.62119,3.07989e-05
NER,4B,es,json__false,5,0.676223,19923.4,1.68714,2.44819,3.39412e-05
NER,4B,es,json__false,6,0.668623,21395.9,1.96167,2.76255,3.125e-05
NER,4B,es,json__false,7,0.65713,19496.2,1.62509,2.4462,3.37055e-05
NER,4B,es,json__false,8,0.608427,37489,3.38685,5.28237,1.62295e-05
NER,4B,es,json__false,9,0.593744,23191.3,1.83432,3.13693,2.5602e-05
NER,4B,es,json__json_xgrammar,1,0.640082,16371.5,1.23858,2.00779,3.90973e-05
NER,4B,es,json__json_xgrammar,2,0.679488,22608.4,1.79517,2.67745,3.00547e-05
NER,4B,es,json__json_xgrammar,3,0.620274,15710.5,1.15467,1.95842,3.94815e-05
NER,4B,es,json__json_xgrammar,4,0.656962,24634.7,2.1279,3.14619,2.66682e-05
NER,4B,es,json__json_xgrammar,5,0.629921,25676.9,2.45172,3.58616,2.45326e-05
NER,4B,es,json__json_xgrammar,6,0.674209,22930.2,2.02188,2.88212,2.94027e-05
NER,4B,es,json__json_xgrammar,7,0.588335,17444.5,1.53479,2.50999,3.37262e-05
NER,4B,es,json__json_xgrammar,8,0.608205,20313.3,1.94703,2.94354,2.99412e-05
NER,4B,es,json__json_xgrammar,9,0.594889,18140.1,1.34511,2.36878,3.27941e-05
NER,4B,es,yaml__false,1,0.668883,21547.6,1.87338,2.71141,3.10421e-05
NER,4B,es,yaml__false,2,0.678033,16087.7,1.3715,1.97807,4.21461e-05
NER,4B,es,yaml__false,3,0.666667,17627.7,1.53565,2.22769,3.78192e-05
NER,4B,es,yaml__false,4,0.671626,28159.9,2.44168,3.52439,2.38505e-05
NER,4B,es,yaml__false,5,0.671136,18722.4,1.61303,2.33767,3.58466e-05
NER,4B,es,yaml__false,6,0.675914,20694.3,1.77253,2.55833,3.26618e-05
NER,4B,es,yaml__false,7,0.203971,7915.23,3.69181,5.38818,2.57694e-05
NER,4B,es,yaml__false,8,0.192194,11036.5,5.55713,8.0617,1.74145e-05
NER,4B,es,yaml__false,9,0.121436,25841.7,9.77003,28.5544,4.69921e-06
NER,4B,fr,dst__false,1,0.686582,17664.8,1.61558,2.11732,3.88673e-05
NER,4B,fr,dst__false,2,0.699088,15581.5,1.37816,1.80655,4.48666e-05
NER,4B,fr,dst__false,3,0.710441,19397,1.6667,2.18361,3.66263e-05
NER,4B,fr,dst__false,4,0.700393,19584,1.72698,2.26326,3.57636e-05
NER,4B,fr,dst__false,5,0.69883,17989,1.59831,2.09077,3.88477e-05
NER,4B,fr,dst__false,6,0.710567,17970.6,1.5436,2.02235,3.95404e-05
NER,4B,fr,dst__false,7,0.700566,22612.8,1.99214,2.61147,3.0981e-05
NER,4B,fr,dst__false,8,0.697739,28117,2.49663,3.27208,2.48155e-05
NER,4B,fr,dst__false,9,0.495148,24241.8,2.66481,4.35846,2.04254e-05
NER,4B,fr,json__false,1,0.660741,84332.8,6.29021,9.53344,7.83492e-06
NER,4B,fr,json__false,2,0.668202,56806.2,4.63762,6.63701,1.17628e-05
NER,4B,fr,json__false,3,0.634961,66402.6,4.90998,7.7773,9.56229e-06
NER,4B,fr,json__false,4,0.698816,80366.3,5.92322,8.53871,8.69538e-06
NER,4B,fr,json__false,5,0.678124,42917.1,3.39507,4.86643,1.58008e-05
NER,4B,fr,json__false,6,0.303475,38676,10.9813,15.0901,7.8466e-06
NER,4B,fr,json__false,7,0.212997,31407.5,12.6592,18.6063,6.78172e-06
NER,4B,fr,json__false,8,0.193963,49895.7,21.0886,32.6971,3.88736e-06
NER,4B,fr,json__false,9,0.187321,37093.8,13.9608,24.7127,5.04992e-06
NER,4B,fr,json__json_xgrammar,1,0.653322,20388.5,1.49268,2.30927,3.20436e-05
NER,4B,fr,json__json_xgrammar,2,0.660076,44195.3,3.67621,5.27391,1.49354e-05
NER,4B,fr,json__json_xgrammar,3,0.61196,20772,1.45198,2.453,2.94608e-05
NER,4B,fr,json__json_xgrammar,4,0.651324,33054.3,2.73334,3.98629,1.97046e-05
NER,4B,fr,json__json_xgrammar,5,0.612132,29815.3,2.77351,4.03891,2.05308e-05
NER,4B,fr,json__json_xgrammar,6,0.68036,28117,2.37274,3.27742,2.41975e-05
NER,4B,fr,json__json_xgrammar,7,0.568116,24241.8,2.24856,3.53378,2.34354e-05
NER,4B,fr,json__json_xgrammar,8,0.62292,35898.6,3.25492,4.72412,1.73522e-05
NER,4B,fr,json__json_xgrammar,9,0.574784,31324.4,2.21577,3.96261,1.83494e-05
NER,4B,fr,yaml__false,1,0.679575,54554.8,4.45455,6.26779,1.24567e-05
NER,4B,fr,yaml__false,2,0.681779,49658.9,4.03567,5.674,1.37293e-05
NER,4B,fr,yaml__false,3,0.683355,32304.9,2.6143,3.67519,2.11533e-05
NER,4B,fr,yaml__false,4,0.684217,30182.5,2.44433,3.43061,2.26693e-05
NER,4B,fr,yaml__false,5,0.68427,47628.6,3.84598,5.40559,1.43668e-05
NER,4B,fr,yaml__false,6,0.680242,49588.2,4.04273,5.68737,1.37178e-05
NER,4B,fr,yaml__false,7,0.68511,30548.1,2.45564,3.45528,2.24272e-05
NER,4B,fr,yaml__false,8,0.684141,42890.8,3.46369,4.86898,1.59508e-05
NER,4B,fr,yaml__false,9,0.385398,126632,8.52973,23.2909,3.04344e-06
NER,4B,hi,dst__false,1,0.646256,14863,12.5005,19.0308,4.34807e-05
NER,4B,hi,dst__false,2,0.645402,97508.2,82.216,125.171,6.61895e-06
NER,4B,hi,dst__false,3,0.647375,303.195,0.254572,0.387222,0.00213518
NER,4B,hi,dst__false,4,0.643802,68666.8,57.6064,88.1474,9.37573e-06
NER,4B,hi,dst__false,5,0.645481,32208.8,26.9529,41.1877,2.00405e-05
NER,4B,hi,dst__false,6,0.650185,41221.6,34.38,52.2454,1.57729e-05
NER,4B,hi,dst__false,7,0.647446,76680.1,63.9001,97.5574,8.44348e-06
NER,4B,hi,dst__false,8,0.647327,97027.9,81.8801,124.235,6.67155e-06
NER,4B,hi,dst__false,9,0.521198,102297,76.1706,152.682,5.09494e-06
NER,4B,hi,json__false,1,0.602326,9759.23,7.21836,12.5601,6.17186e-05
NER,4B,hi,json__false,2,0.617579,8955.33,6.55588,11.1802,6.89621e-05
NER,4B,hi,json__false,3,0.597603,9109.94,6.70342,11.7852,6.5599e-05
NER,4B,hi,json__false,4,0.643052,9426.37,7.02936,11.4121,6.82184e-05
NER,4B,hi,json__false,5,0.642093,19763.4,15.2613,24.3993,3.24889e-05
NER,4B,hi,json__false,6,0.648649,14601.6,11.3366,17.8941,4.44233e-05
NER,4B,hi,json__false,7,0.608801,1868.15,1.49571,2.47765,0.000325885
NER,4B,hi,json__false,8,0.534444,13691.2,9.68259,19.3926,3.90356e-05
NER,4B,hi,json__false,9,0.545957,1675.22,1.28173,2.42084,0.000325901
NER,4B,hi,json__json_xgrammar,1,0.598152,9845.07,7.18619,12.6706,6.07565e-05
NER,4B,hi,json__json_xgrammar,2,0.626215,8299.93,6.18014,10.3105,7.54483e-05
NER,4B,hi,json__json_xgrammar,3,0.576617,29005.2,20.4984,38.0646,1.98798e-05
NER,4B,hi,json__json_xgrammar,4,0.637838,16880.2,12.3937,20.4361,3.77862e-05
NER,4B,hi,json__json_xgrammar,5,0.660325,6583.9,5.08409,7.90385,0.000100294
NER,4B,hi,json__json_xgrammar,6,0.648649,21796,16.9224,26.7108,2.976e-05
NER,4B,hi,json__json_xgrammar,7,0.569494,8433.81,6.57351,11.7955,6.75251e-05
NER,4B,hi,json__json_xgrammar,8,0.630259,7316.05,5.88107,9.39159,8.61475e-05
NER,4B,hi,json__json_xgrammar,9,0.530676,5911.48,4.44138,8.70615,8.97705e-05
NER,4B,hi,yaml__false,1,0.601387,850.703,0.695587,1.15428,0.00070693
NER,4B,hi,yaml__false,2,0.601958,927.841,0.75804,1.25724,0.000648772
NER,4B,hi,yaml__false,3,0.603019,885.383,0.723944,1.19808,0.000681083
NER,4B,hi,yaml__false,4,0.601387,912.402,0.746036,1.23799,0.000659125
NER,4B,hi,yaml__false,5,0.602773,902.084,0.736997,1.22068,0.000668201
NER,4B,hi,yaml__false,6,0.602203,858.394,0.701876,1.16314,0.000701546
NER,4B,hi,yaml__false,7,0.602773,884.244,0.722422,1.19654,0.000681682
NER,4B,hi,yaml__false,8,0.600897,848.611,0.692744,1.15144,0.000708095
NER,4B,hi,yaml__false,9,0.379828,2298.33,1.46577,4.32831,0.000165263
NER,4B,ja,dst__false,1,0.166905,18396.2,3.77512,11.695,9.07283e-06
NER,4B,ja,dst__false,2,0.172701,62266.3,12.5284,38.0601,2.77359e-06
NER,4B,ja,dst__false,3,0.173656,55736.3,11.1383,33.8206,3.11568e-06
NER,4B,ja,dst__false,4,0.17733,54306.2,10.8983,32.3059,3.26538e-06
NER,4B,ja,dst__false,5,0.175159,43345.5,8.66737,26.0803,4.041e-06
NER,4B,ja,dst__false,6,0.172674,54981.8,11.0561,33.6075,3.14057e-06
NER,4B,ja,dst__false,7,0.174124,50509.9,10.1978,30.6492,3.44733e-06
NER,4B,ja,dst__false,8,0.170608,52468.7,10.7386,32.6095,3.25161e-06
NER,4B,ja,dst__false,9,0.164506,66234.1,10.6315,39.852,2.4837e-06
NER,4B,ja,json__false,1,0.226967,57962.2,8.27441,24.3437,3.91578e-06
NER,4B,ja,json__false,2,0.152323,27719.4,7.4978,20.5939,5.49517e-06
NER,4B,ja,json__false,3,0.243323,30350.8,3.33965,10.8164,8.01703e-06
NER,4B,ja,json__false,4,0.231628,27461.4,4.44575,11.7658,8.43467e-06
NER,4B,ja,json__false,5,0.17347,24873.7,5.53487,15.5267,6.97405e-06
NER,4B,ja,json__false,6,0.147226,27719.2,8.4253,21.809,5.31132e-06
NER,4B,ja,json__false,7,0.269242,28190.4,4.09149,10.0357,9.55085e-06
NER,4B,ja,json__false,8,0.278829,53973.8,7.42418,18.2221,5.16601e-06
NER,4B,ja,json__false,9,0.231857,105988,12.5534,40.7804,2.18757e-06
NER,4B,ja,json__json_xgrammar,1,0.219037,22134.1,2.86748,9.31568,9.89591e-06
NER,4B,ja,json__json_xgrammar,2,0.166815,24823.2,6.12013,16.5048,6.72009e-06
NER,4B,ja,json__json_xgrammar,3,0.24112,20344.1,1.91907,6.86604,1.18521e-05
NER,4B,ja,json__json_xgrammar,4,0.221237,23976,4.08033,10.918,9.22743e-06
NER,4B,ja,json__json_xgrammar,5,0.164087,37165.9,9.0384,25.0444,4.41498e-06
NER,4B,ja,json__json_xgrammar,6,0.147477,40409,12.0913,31.6437,3.6496e-06
NER,4B,ja,json__json_xgrammar,7,0.263146,20880.7,2.78595,7.39141,1.26023e-05
NER,4B,ja,json__json_xgrammar,8,0.230323,31405,6.30623,14.3862,7.33394e-06
NER,4B,ja,json__json_xgrammar,9,0.234719,21926.7,2.45128,8.15121,1.07047e-05
NER,4B,ja,yaml__false,1,0.147742,17778.2,5.02067,13.7389,8.31031e-06
NER,4B,ja,yaml__false,2,0.148401,20935.5,5.86263,16.0795,7.08852e-06
NER,4B,ja,yaml__false,3,0.150997,24556.8,6.97439,18.5896,6.1489e-06
NER,4B,ja,yaml__false,4,0.145861,24056.5,6.91476,18.8975,6.06327e-06
NER,4B,ja,yaml__false,5,0.148292,24022.2,6.75351,18.4786,6.17311e-06
NER,4B,ja,yaml__false,6,0.145795,21749.6,6.00154,16.9521,6.70337e-06
NER,4B,ja,yaml__false,7,0.144137,21765.6,6.13289,17.2333,6.62223e-06
NER,4B,ja,yaml__false,8,0.147116,27721.7,7.84428,21.5231,5.30689e-06
NER,4B,ja,yaml__false,9,0.123569,30600.5,2.5025,18.9009,4.03813e-06
NER,4B,ko,dst__false,1,0.478956,14936.7,1.42567,2.5049,3.20657e-05
NER,4B,ko,dst__false,2,0.478603,12732.1,1.21408,2.1359,3.75903e-05
NER,4B,ko,dst__false,3,0.478359,12783.6,1.21946,2.14598,3.74198e-05
NER,4B,ko,dst__false,4,0.477976,12701.2,1.21172,2.13394,3.76323e-05
NER,4B,ko,dst__false,5,0.479158,12912.2,1.2322,2.1643,3.71089e-05
NER,4B,ko,dst__false,6,0.478275,64780,6.18188,10.8782,7.38307e-06
NER,4B,ko,dst__false,7,0.478205,27083.2,2.58156,4.54644,1.76569e-05
NER,4B,ko,dst__false,8,0.478388,19770.5,1.88398,3.31719,2.41971e-05
NER,4B,ko,dst__false,9,0.340309,18819,2.00778,4.6478,1.80833e-05
NER,4B,ko,json__false,1,0.423772,22839.9,1.99075,4.16255,1.8554e-05
NER,4B,ko,json__false,2,0.397122,23992,2.52974,5.05415,1.65523e-05
NER,4B,ko,json__false,3,0.414586,21514.6,1.76682,3.90181,1.927e-05
NER,4B,ko,json__false,4,0.445227,23524.4,2.01012,4.04477,1.89262e-05
NER,4B,ko,json__false,5,0.449522,23500.2,2.00053,3.99527,1.91285e-05
NER,4B,ko,json__false,6,0.436161,24047,2.53634,4.6129,1.81378e-05
NER,4B,ko,json__false,7,0.410344,22251.9,2.17942,4.40282,1.84409e-05
NER,4B,ko,json__false,8,0.367601,44823.9,4.97491,10.4072,8.201e-06
NER,4B,ko,json__false,9,0.387685,25203,2.35873,5.17834,1.53825e-05
NER,4B,ko,json__json_xgrammar,1,0.411056,54667.3,4.4398,9.94856,7.51923e-06
NER,4B,ko,json__json_xgrammar,2,0.451451,56225.2,4.89383,9.6128,8.02933e-06
NER,4B,ko,json__json_xgrammar,3,0.387884,49980.6,3.98284,9.55469,7.76069e-06
NER,4B,ko,json__json_xgrammar,4,0.448729,54911.7,4.79202,9.45613,8.17182e-06
NER,4B,ko,json__json_xgrammar,5,0.43378,57807.4,5.26623,10.4933,7.50387e-06
NER,4B,ko,json__json_xgrammar,6,0.459748,54540.6,5.24026,9.55512,8.42946e-06
NER,4B,ko,json__json_xgrammar,7,0.378711,49131.1,4.69166,10.4224,7.70817e-06
NER,4B,ko,json__json_xgrammar,8,0.387782,56268.1,6.30809,12.4322,6.89168e-06
NER,4B,ko,json__json_xgrammar,9,0.379195,4369.7,3.97462,9.06765,8.67782e-06
NER,4B,ko,yaml__false,1,0.454879,42359.6,3.97183,7.42369,1.07385e-05
NER,4B,ko,yaml__false,2,0.457132,78143.6,7.2476,13.5642,5.84989e-06
NER,4B,ko,yaml__false,3,0.457229,61039.9,5.66181,10.5935,7.49066e-06
NER,4B,ko,yaml__false,4,0.452378,62444,5.92785,11.0618,7.24454e-06
NER,4B,ko,yaml__false,5,0.455278,61489.3,5.71143,10.7236,7.40418e-06
NER,4B,ko,yaml__false,6,0.459767,60164.8,5.54259,10.3536,7.6418e-06
NER,4B,ko,yaml__false,7,0.461222,34312.4,3.15139,5.87842,1.34419e-05
NER,4B,ko,yaml__false,8,0.455729,60663.1,5.63626,10.5703,7.51246e-06
NER,4B,ko,yaml__false,9,0.282417,86407.4,6.94705,22.7808,3.26843e-06
NER,4B,ru,dst__false,1,0.439709,17419.4,1.72213,3.55425,2.52425e-05
NER,4B,ru,dst__false,2,0.440606,18411.4,1.82021,3.74901,2.39312e-05
NER,4B,ru,dst__false,3,0.441027,16171.7,1.59641,3.28759,2.72716e-05
NER,4B,ru,dst__false,4,0.440608,15047.4,1.48631,3.06276,2.92814e-05
NER,4B,ru,dst__false,5,0.44028,19179.2,1.89387,3.90616,2.2956e-05
NER,4B,ru,dst__false,6,0.441626,23810.2,2.34908,4.8326,1.85477e-05
NER,4B,ru,dst__false,7,0.441832,14895.5,1.47305,3.02508,2.96622e-05
NER,4B,ru,dst__false,8,0.441635,30898.5,3.04989,6.27253,1.42931e-05
NER,4B,ru,dst__false,9,0.286236,23394.6,2.27574,7.27896,1.22351e-05
NER,4B,ru,json__false,1,0.442918,29148.9,2.59009,5.61744,1.5195e-05
NER,4B,ru,json__false,2,0.442679,73396.1,7.44609,15.0494,6.03137e-06
NER,4B,ru,json__false,3,0.381321,23066.9,1.75334,4.77576,1.65311e-05
NER,4B,ru,json__false,4,0.47925,59243.5,5.20181,10.4911,8.0895e-06
NER,4B,ru,json__false,5,0.441758,31488.9,2.86654,6.15499,1.4029e-05
NER,4B,ru,json__false,6,0.394498,30641.1,3.49744,7.41916,1.28748e-05
NER,4B,ru,json__false,7,0.445951,28402,2.55276,5.46613,1.57014e-05
NER,4B,ru,json__false,8,0.323721,41953,3.62351,10.911,7.71629e-06
NER,4B,ru,json__false,9,0.405124,136511,10.9279,27.3187,2.96769e-06
NER,4B,ru,json__json_xgrammar,1,0.43464,28922.1,2.26361,5.33323,1.50279e-05
NER,4B,ru,json__json_xgrammar,2,0.474853,27918.8,2.59758,5.12931,1.70083e-05
NER,4B,ru,json__json_xgrammar,3,0.35795,160079,11.3483,34.0304,2.23608e-06
NER,4B,ru,json__json_xgrammar,4,0.476628,150278,12.3068,25.8565,3.17164e-06
NER,4B,ru,json__json_xgrammar,5,0.454765,200630,16.8952,36.685,2.26668e-06
NER,4B,ru,json__json_xgrammar,6,0.434321,276124,26.918,56.6758,1.57292e-06
NER,4B,ru,json__json_xgrammar,7,0.415032,166926,13.7456,33.0743,2.48632e-06
NER,4B,ru,json__json_xgrammar,8,0.125829,188831,94.3681,211.693,6.66358e-07
NER,4B,ru,json__json_xgrammar,9,0.127577,203388,87.5161,219.878,6.27263e-07
NER,4B,ru,yaml__false,1,0.443023,15990.6,1.54633,3.20582,2.77052e-05
NER,4B,ru,yaml__false,2,0.442426,20539.3,1.97608,4.11363,2.15404e-05
NER,4B,ru,yaml__false,3,0.440577,18940.1,1.83032,3.81704,2.32616e-05
NER,4B,ru,yaml__false,4,0.442986,29842.2,2.87525,5.97322,1.48443e-05
NER,4B,ru,yaml__false,5,0.442427,19490.8,1.87358,3.90207,2.26992e-05
NER,4B,ru,yaml__false,6,0.441549,30899.9,2.97429,6.2023,1.42897e-05
NER,4B,ru,yaml__false,7,0.44155,19993.9,1.92286,4.01161,2.20843e-05
NER,4B,ru,yaml__false,8,0.439477,37153.6,3.58349,7.49971,1.18286e-05
NER,4B,ru,yaml__false,9,0.21477,87271.6,7.62931,34.4131,2.46093e-06
NER,4B,zh,dst__false,1,0.53762,27476.7,2.03455,3.9258,1.95664e-05
NER,4B,zh,dst__false,2,0.539525,22289.7,1.65858,3.18151,2.42051e-05
NER,4B,zh,dst__false,3,0.538844,15662.1,1.16612,2.23905,3.44042e-05
NER,4B,zh,dst__false,4,0.539969,20264.9,1.50244,2.88468,2.66455e-05
NER,4B,zh,dst__false,5,0.539276,45468.9,3.40285,6.5123,1.18603e-05
NER,4B,zh,dst__false,6,0.540278,50096.7,3.7316,7.14443,1.07847e-05
NER,4B,zh,dst__false,7,0.53785,57811.9,4.32724,8.30273,9.30343e-06
NER,4B,zh,dst__false,8,0.540328,54248.9,4.03938,7.73438,9.96016e-06
NER,4B,zh,dst__false,9,0.359139,89758.5,8.77576,21.962,4.00117e-06
NER,4B,zh,json__false,1,0.513532,23198.3,1.67496,3.4246,2.21367e-05
NER,4B,zh,json__false,2,0.470031,22022.1,1.94438,3.9276,2.13436e-05
NER,4B,zh,json__false,3,0.515897,20290.9,1.32594,2.82603,2.5425e-05
NER,4B,zh,json__false,4,0.512371,19044.4,1.39857,2.84287,2.69041e-05
NER,4B,zh,json__false,5,0.491979,19732,1.55959,3.18514,2.49331e-05
NER,4B,zh,json__false,6,0.511465,20554.5,1.74162,3.303,2.48833e-05
NER,4B,zh,json__false,7,0.532694,22065.9,1.70643,3.25359,2.41411e-05
NER,4B,zh,json__false,8,0.488418,82210.6,8.29071,14.9965,5.94105e-06
NER,4B,zh,json__false,9,0.453424,19681.3,1.53341,3.42224,2.30383e-05
NER,4B,zh,json__json_xgrammar,1,0.515867,20738.1,1.39933,2.93949,2.48754e-05
NER,4B,zh,json__json_xgrammar,2,0.49392,22351.5,1.82895,3.65639,2.20978e-05
NER,4B,zh,json__json_xgrammar,3,0.509502,18171.1,1.17925,2.55284,2.80391e-05
NER,4B,zh,json__json_xgrammar,4,0.47882,22737.6,1.92577,3.90211,2.10585e-05
NER,4B,zh,json__json_xgrammar,5,0.493804,28586.5,2.27545,4.61371,1.7274e-05
NER,4B,zh,json__json_xgrammar,6,0.485955,22824.9,2.0818,3.99805,2.12906e-05
NER,4B,zh,json__json_xgrammar,7,0.464761,23818.7,2.1836,4.3728,1.95125e-05
NER,4B,zh,json__json_xgrammar,8,0.476247,63445.4,5.83352,11.3824,7.50642e-06
NER,4B,zh,json__json_xgrammar,9,0.466259,20726,1.47024,3.3386,2.24963e-05
NER,4B,zh,yaml__false,1,0,2231.09,,,
NER,4B,zh,yaml__false,2,0.159282,7749.69,3.37383,6.56197,2.05534e-05
NER,4B,zh,yaml__false,3,0.132479,6094.24,3.33931,6.40824,2.17384e-05
NER,4B,zh,yaml__false,4,0.123019,6002.49,3.47769,6.84435,2.04946e-05
NER,4B,zh,yaml__false,5,0.165442,7244.81,2.97651,5.85203,2.28359e-05
NER,4B,zh,yaml__false,6,0.120082,5832.53,3.48211,6.83766,2.05883e-05
NER,4B,zh,yaml__false,7,0.167355,7238.01,2.90683,5.75816,2.31216e-05
NER,4B,zh,yaml__false,8,0.170027,7348.65,2.88409,5.73218,2.31371e-05
NER,4B,zh,yaml__false,9,0.106078,11886.5,5.11246,15.0844,8.92426e-06
NER,70B,ar,dst__false,1,0.0653486,38036.6,12.0522,80.7571,1.71804e-06
NER,70B,ar,dst__false,2,0.0675676,30735.1,9.47153,62.7247,2.19838e-06
NER,70B,ar,dst__false,3,0.066579,31343.9,9.82568,65.1641,2.12414e-06
NER,70B,ar,dst__false,4,0.0670028,31138.2,9.67625,64.2024,2.15179e-06
NER,70B,ar,dst__false,5,0.0673568,30714.8,9.50627,62.9401,2.19298e-06
NER,70B,ar,dst__false,6,0.0653921,30558.7,9.61871,64.7429,2.13989e-06
NER,70B,ar,dst__false,7,0.0673243,31203.5,9.63666,63.9416,2.15759e-06
NER,70B,ar,dst__false,8,0.0670677,30592.9,9.54835,63.0782,2.19226e-06
NER,70B,ar,dst__false,9,0.0652575,69142.2,20.578,144.952,9.43817e-07
NER,70B,ar,json__false,1,0.0786811,90088.9,24.601,153.473,8.73371e-07
NER,70B,ar,json__false,2,0.0712388,57590.9,16.8198,110.116,1.23698e-06
NER,70B,ar,json__false,3,0.0748281,49931,15.2182,91.785,1.49863e-06
NER,70B,ar,json__false,4,0.077833,52426.7,14.4865,90.5469,1.48461e-06
NER,70B,ar,json__false,5,0.0734196,55803.7,16.6977,104.111,1.31568e-06
NER,70B,ar,json__false,6,0.0753639,54863.6,15.9348,99.0318,1.37366e-06
NER,70B,ar,json__false,7,0.077915,47564.9,13.6877,82.8656,1.63808e-06
NER,70B,ar,json__false,8,0.0708392,48704.5,13.351,92.2434,1.45447e-06
NER,70B,ar,json__false,9,0.028182,131115,72.8823,712.583,2.1494e-07
NER,70B,ar,json__json_xgrammar,1,0.0766396,54297.8,14.8031,94.9261,1.41147e-06
NER,70B,ar,json__json_xgrammar,2,0.0767642,53721.4,14.3333,93.2663,1.42893e-06
NER,70B,ar,json__json_xgrammar,3,0.0745521,50107.3,15.1473,92.2786,1.48785e-06
NER,70B,ar,json__json_xgrammar,4,0.0777013,52584.9,14.7421,91.2933,1.47764e-06
NER,70B,ar,json__json_xgrammar,5,0.0718472,55376.2,17.0703,106.288,1.29744e-06
NER,70B,ar,json__json_xgrammar,6,0.0756,55545.2,16.1001,99.9015,1.36105e-06
NER,70B,ar,json__json_xgrammar,7,0.0765986,47182.7,13.7119,83.8058,1.62345e-06
NER,70B,ar,json__json_xgrammar,8,0.0710776,61013.1,16.9575,115.555,1.16496e-06
NER,70B,ar,json__json_xgrammar,9,0.0772781,55559.3,14.2205,94.8111,1.39091e-06
NER,70B,ar,yaml__false,1,0.0683509,41573.2,13.8994,85.3659,1.64411e-06
NER,70B,ar,yaml__false,2,0.0679986,36513.1,12.1467,75.2848,1.86231e-06
NER,70B,ar,yaml__false,3,0.0696247,36785.8,11.9628,73.7189,1.89271e-06
NER,70B,ar,yaml__false,4,0.0693311,36731,11.9334,73.9054,1.88754e-06
NER,70B,ar,yaml__false,5,0.0685354,36602.5,12.1563,74.8518,1.87242e-06
NER,70B,ar,yaml__false,6,0.0690762,36699.9,11.9427,74.1411,1.88219e-06
NER,70B,ar,yaml__false,7,0.0691051,36264.1,11.824,73.2607,1.90561e-06
NER,70B,ar,yaml__false,8,0.0700335,36540.8,11.8755,72.7904,1.91659e-06
NER,70B,ar,yaml__false,9,0.0731208,66856,15.3375,117.086,1.09371e-06
NER,70B,de,dst__false,1,0.741273,46297.7,3.6409,4.69884,1.6011e-05
NER,70B,de,dst__false,2,0.735284,33261.9,2.65056,3.42482,2.21059e-05
NER,70B,de,dst__false,3,0.737554,33288.3,2.64067,3.40964,2.21565e-05
NER,70B,de,dst__false,4,0.732593,33105.7,2.66037,3.43491,2.21289e-05
NER,70B,de,dst__false,5,0.738018,33848.7,2.68003,3.46172,2.18034e-05
NER,70B,de,dst__false,6,0.733951,32895.4,2.63416,3.40109,2.23117e-05
NER,70B,de,dst__false,7,0.736436,33358.2,2.65147,3.42522,2.20766e-05
NER,70B,de,dst__false,8,0.738812,33142.3,2.62326,3.38532,2.22921e-05
NER,70B,de,dst__false,9,0.70772,59953.2,4.084,5.93478,1.18046e-05
NER,70B,de,json__false,1,0.736071,76939.4,6.22739,7.97217,9.5669e-06
NER,70B,de,json__false,2,0.709443,55551.9,4.73265,6.11603,1.27708e-05
NER,70B,de,json__false,3,0.725139,52417.2,4.32628,5.56386,1.3834e-05
NER,70B,de,json__false,4,0.72304,55504.3,4.56412,5.89844,1.30267e-05
NER,70B,de,json__false,5,0.722825,59734.4,4.9733,6.38665,1.21007e-05
NER,70B,de,json__false,6,0.717939,59235.1,5.02588,6.4323,1.21202e-05
NER,70B,de,json__false,7,0.722453,49362.7,4.14917,5.30382,1.46356e-05
NER,70B,de,json__false,8,0.721295,56156.4,4.60336,5.97345,1.28444e-05
NER,70B,de,json__false,9,0.3021,134229,40.3697,51.6863,2.25062e-06
NER,70B,de,json__json_xgrammar,1,0.706131,59240.4,5.08939,6.57789,1.19198e-05
NER,70B,de,json__json_xgrammar,2,0.713385,55253.6,4.66985,6.02745,1.29111e-05
NER,70B,de,json__json_xgrammar,3,0.725152,54081.7,4.46587,5.74177,1.34084e-05
NER,70B,de,json__json_xgrammar,4,0.723445,57189.4,4.70192,6.07365,1.265e-05
NER,70B,de,json__json_xgrammar,5,0.723585,60953.3,5.07226,6.50863,1.18711e-05
NER,70B,de,json__json_xgrammar,6,0.723342,61185.5,5.10432,6.54321,1.18221e-05
NER,70B,de,json__json_xgrammar,7,0.719666,50568.5,4.30188,5.48466,1.42315e-05
NER,70B,de,json__json_xgrammar,8,0.727991,61112.4,4.9039,6.3765,1.19123e-05
NER,70B,de,json__json_xgrammar,9,0.738457,57416.3,4.51103,5.84688,1.28614e-05
NER,70B,de,yaml__false,1,0.729937,48303.3,4.05026,5.13101,1.51115e-05
NER,70B,de,yaml__false,2,0.734126,37094.1,3.085,3.903,1.97909e-05
NER,70B,de,yaml__false,3,0.735119,36882,3.0638,3.87335,1.99316e-05
NER,70B,de,yaml__false,4,0.730107,36580.9,3.06887,3.8858,1.99587e-05
NER,70B,de,yaml__false,5,0.72364,36520.2,3.11845,3.946,1.98148e-05
NER,70B,de,yaml__false,6,0.736749,37420.1,3.09461,3.913,1.96886e-05
NER,70B,de,yaml__false,7,0.734725,36160.7,3.00313,3.79919,2.03183e-05
NER,70B,de,yaml__false,8,0.736364,37739.8,3.12105,3.9485,1.95116e-05
